1731762000000,90894.75000000,91190.00000000,90684.21000000,90755.99000000,838.54990000,1731765599999,76260368.77171100,166479,485.38732000,44146550.96684310,0
1731765600000,90756.00000000,91074.22000000,90608.80000000,90968.00000000,856.47747000,1731769199999,77853421.96243810,185890,468.47885000,42589697.41490700,0
1731769200000,90968.01000000,91016.93000000,90056.17000000,90521.20000000,2183.32434000,1731772799999,197545913.47738600,308218,960.09731000,86893668.37966540,0
1731772800000,90521.20000000,90865.48000000,90186.64000000,90612.65000000,1292.44473000,1731776399999,117084829.54061400,228998,750.82916000,68037416.88609660,0
1731776400000,90612.64000000,91000.00000000,90505.39000000,90904.03000000,693.43545000,1731779999999,62984904.14232650,140662,357.15097000,32437596.31166770,0
1731780000000,90904.02000000,91396.03000000,90840.00000000,91303.04000000,840.12951000,1731783599999,76605368.15019130,135106,470.45507000,42890189.81140000,0
1731783600000,91303.04000000,91332.00000000,90949.61000000,91100.24000000,640.37150000,1731787199999,58341078.00593510,114611,301.10022000,27430592.99404800,0
1731787200000,91100.23000000,91181.82000000,90670.60000000,90752.01000000,672.80452000,1731790799999,61151476.64815430,140867,292.15766000,26553785.54193350,0
1731790800000,90752.01000000,91067.67000000,90702.00000000,90993.50000000,519.94090000,1731794399999,47282380.36339180,106223,269.44034000,24503077.62738120,0
1731794400000,90993.49000000,91000.00000000,90300.00000000,90328.39000000,697.50998000,1731797999999,63240185.46126360,73085,262.45551000,23795705.38892380,0
1731798000000,90328.39000000,90651.98000000,90328.00000000,90586.92000000,688.11176000,1731801599999,62281956.42559660,174446,371.16974000,33592854.86078470,0
1731801600000,90587.98000000,90888.00000000,90576.00000000,90808.00000000,501.86790000,1731805199999,45547040.04404700,174897,249.28650000,22623712.48994630,0
1731805200000,90808.00000000,90876.81000000,90001.00000000,90272.74000000,1256.20862000,1731808799999,113499021.00704700,252993,508.50039000,45949870.48327810,0
1731808800000,90272.73000000,90272.74000000,89364.00000000,90024.01000000,2502.31411000,1731812399999,224597399.14251900,466897,1113.52480000,99931033.46740840,0
1731812400000,90024.02000000,90247.86000000,89775.37000000,90247.86000000,690.33334000,1731815999999,62147929.73976420,207651,326.28952000,29377530.16710900,0
1731816000000,90247.86000000,90681.37000000,90158.56000000,90576.00000000,1106.20149000,1731819599999,100041516.70770400,276968,539.99061000,48836952.99579870,0
1731819600000,90576.01000000,90888.00000000,90374.45000000,90470.13000000,676.89936000,1731823199999,61345057.45719850,188655,313.12016000,28383540.46817910,0
1731823200000,90470.13000000,90769.99000000,90369.72000000,90645.44000000,518.74589000,1731826799999,46994470.65513640,123299,273.59848000,24787152.98607270,0
1731826800000,90645.44000000,90666.67000000,90368.00000000,90550.80000000,672.26890000,1731830399999,60857867.09643350,126357,350.97970000,31776311.32786150,0
1731830400000,90550.80000000,91050.01000000,90478.99000000,90985.11000000,1120.60865000,1731833999999,101673305.91670200,208487,648.86010000,58879028.71545610,0
1731834000000,90985.11000000,91449.99000000,90968.80000000,91295.24000000,1069.22190000,1731837599999,97531713.19523110,235608,674.23828000,61500396.16459000,0
1731837600000,91295.24000000,91330.88000000,90882.74000000,91056.00000000,541.78681000,1731841199999,49383188.35338130,156541,247.59736000,22573996.52295320,0
1731841200000,91055.99000000,91076.00000000,90508.00000000,90684.19000000,1197.47782000,1731844799999,108652693.74545800,233930,635.74174000,57684637.18672130,0
1731844800000,90684.19000000,91189.88000000,90632.00000000,91080.68000000,972.81942000,1731848399999,88466751.53904910,183251,582.93638000,53015296.89796870,0
1731848400000,91080.68000000,91112.00000000,90310.00000000,90504.01000000,1124.65301000,1731851999999,101962644.66564300,219474,495.20847000,44894724.06503900,0
1731852000000,90504.02000000,90765.96000000,89925.91000000,90310.91000000,1342.19407000,1731855599999,121175238.76634200,228752,677.40062000,61153545.79004330,0
1731855600000,90310.92000000,90587.99000000,90114.50000000,90260.01000000,727.14765000,1731859199999,65705913.32927210,162349,367.50401000,33210301.15056670,0
1731859200000,90260.01000000,90523.45000000,90076.29000000,90446.92000000,733.62749000,1731862799999,66248309.50088550,146669,432.85633000,39091582.74524920,0
1731862800000,90446.91000000,90640.18000000,90150.23000000,90578.66000000,731.60128000,1731866399999,66165671.74952490,130751,404.67468000,36599248.84261050,0
1731866400000,90578.66000000,90616.78000000,89832.44000000,89936.00000000,852.41957000,1731869999999,76809749.11551240,192552,402.45119000,36259875.51434470,0
1731870000000,89936.00000000,90140.00000000,89664.34000000,90044.00000000,794.74329000,1731873599999,71455021.32661210,170660,350.05478000,31476075.85787010,0
1731873600000,90044.00000000,90212.13000000,89500.00000000,89636.00000000,984.02570000,1731877199999,88335657.55148500,199962,456.89030000,41018750.18893160,0
1731877200000,89636.00000000,89748.02000000,89002.08000000,89137.98000000,1208.84489000,1731880799999,108078533.58608300,217975,520.84648000,46580515.62108350,0
1731880800000,89137.97000000,89647.84000000,88722.00000000,89556.00000000,1526.58089000,1731884399999,136227593.55670600,231170,733.81694000,65507433.38096680,0
1731884400000,89556.00000000,89863.99000000,89316.98000000,89855.99000000,1014.96404000,1731887999999,90969437.06265770,194871,546.41445000,48983307.64384530,0
1731888000000,89855.98000000,90120.74000000,89617.96000000,89940.00000000,744.60437000,1731891599999,66936510.73442300,259530,402.92357000,36222677.05125820,0
1731891600000,89940.00000000,90935.44000000,89894.38000000,90747.57000000,1089.21916000,1731895199999,98639660.69801340,308345,573.66035000,51937773.16706570,0
1731895200000,90747.57000000,90847.61000000,90405.01000000,90493.89000000,733.42403000,1731898799999,66459013.07609440,211779,388.43094000,35202411.57261810,0
1731898800000,90493.88000000,90676.92000000,90300.00000000,90668.58000000,684.98496000,1731902399999,61971041.41885630,155386,314.46737000,28454044.37724090,0
1731902400000,90668.58000000,90700.00000000,90438.85000000,90441.30000000,440.84819000,1731905999999,39923818.37852990,108465,178.23553000,16141777.02827080,0
1731906000000,90441.30000000,90809.36000000,90441.29000000,90615.71000000,706.34235000,1731909599999,64000291.43223170,117703,290.90470000,26359390.39819640,0
1731909600000,90615.72000000,92079.30000000,90615.71000000,92061.84000000,2850.16791000,1731913199999,260381896.94011600,322968,1810.22468000,165471045.91700100,0
1731913200000,92061.84000000,92300.00000000,91415.79000000,91719.90000000,2381.30640000,1731916799999,218716632.60700600,329282,1002.98575000,92141489.93089860,0
1731916800000,91719.90000000,92141.13000000,91555.54000000,91810.61000000,1210.88132000,1731920399999,111220715.66358300,214675,664.48902000,61030675.53013140,0
1731920400000,91810.60000000,92211.99000000,91640.00000000,91710.60000000,1098.76634000,1731923999999,100961674.90134000,239853,520.05026000,47786448.48344210,0
